DosageForm,Drugname,TotalApprovals
TABLET;ORAL,THEOLAIR,1
TABLET;ORAL,THIOGUANINE,1
TABLET;ORAL,THIOLA,1
TABLET;ORAL,THIOSULFIL,1
TABLET;ORAL,THORAZINE,1
TABLET;ORAL,THYRO-BLOCK,1
TABLET;ORAL,THYROLAR-0.25,1
TABLET;ORAL,THYROLAR-0.5,1
TABLET;ORAL,THYROLAR-1,1
TABLET;ORAL,THYROLAR-2,1
TABLET;ORAL,THYROLAR-3,1
TABLET;ORAL,THYROLAR-5,1
TABLET;ORAL,THYROSAFE,1
TABLET;ORAL,"TIAGABINE HYDROCHLORIDE",1
TABLET;ORAL,TICLID,1
TABLET;ORAL,"TIMOLIDE 10-25",1
TABLET;ORAL,TINDAL,1
TABLET;ORAL,TINDAMAX,1
TABLET;ORAL,TIVICAY,1
TABLET;ORAL,TOLCAPONE,1
TABLET;ORAL,TOLECTIN,1
TABLET;ORAL,"TOLECTIN 600",1
TABLET;ORAL,TOLINASE,1
TABLET;ORAL,TONOCARD,1
TABLET;ORAL,TOPAMAX,1
TABLET;ORAL,TORADOL,1
TABLET;ORAL,TORECAN,1
TABLET;ORAL,TRACLEER,1
TABLET;ORAL,TRADJENTA,1
TABLET;ORAL,TRANCOPAL,1
TABLET;ORAL,TRANDATE,1
TABLET;ORAL,TRANMEP,1
TABLET;ORAL,TRANXENE,1
TABLET;ORAL,"TRANXENE SD",1
TABLET;ORAL,"TRANYLCYPROMINE SULFATE",1
TABLET;ORAL,TRECATOR,1
TABLET;ORAL,TREXALL,1
TABLET;ORAL,TREXIMET,1
TABLET;ORAL,TRIALODINE,1
TABLET;ORAL,"TRIAVIL 2-10",1
TABLET;ORAL,"TRIAVIL 2-25",1
TABLET;ORAL,"TRIAVIL 4-10",1
TABLET;ORAL,"TRIAVIL 4-25",1
TABLET;ORAL,"TRIAVIL 4-50",1
TABLET;ORAL,TRIBENZOR,1
TABLET;ORAL,TRICHLOREX,1
TABLET;ORAL,"TRICHLORMETHIAZIDE W/ RESERPINE",1
TABLET;ORAL,TRIDIONE,1
TABLET;ORAL,TRIGLIDE,1
TABLET;ORAL,TRILAFON,1
TABLET;ORAL,TRILEPTAL,1
TABLET;ORAL,TRIMPEX,1
TABLET;ORAL,"TRIMPEX 200",1
TABLET;ORAL,TRINTELLIX,1
TABLET;ORAL,"TRIPLE SULFAS",1
TABLET;ORAL,TRISORALEN,1
TABLET;ORAL,TRIUMEQ,1
TABLET;ORAL,TRIZIVIR,1
TABLET;ORAL,TROVAN,1
TABLET;ORAL,TRUVADA,1
TABLET;ORAL,TUSSIGON,1
TABLET;ORAL,TWYNSTA,1
TABLET;ORAL,TYBOST,1
TABLET;ORAL,TYKERB,1
TABLET;ORAL,"TYLENOL W/ CODEINE NO. 1",1
TABLET;ORAL,"TYLENOL W/ CODEINE NO. 2",1
TABLET;ORAL,"TYLENOL W/ CODEINE NO. 3",1
TABLET;ORAL,"TYLENOL W/ CODEINE NO. 4",1
TABLET;ORAL,TYZEKA,1
TABLET;ORAL,ULORIC,1
TABLET;ORAL,ULTRACET,1
TABLET;ORAL,ULTRAGRIS-165,1
TABLET;ORAL,ULTRAGRIS-330,1
TABLET;ORAL,ULTRAM,1
TABLET;ORAL,UNIPEN,1
TABLET;ORAL,UNIRETIC,1
TABLET;ORAL,UNISOM,1
TABLET;ORAL,UNITHROID,1
TABLET;ORAL,UNIVASC,1
TABLET;ORAL,UPTRAVI,1
TABLET;ORAL,UREX,1
TABLET;ORAL,URISPAS,1
TABLET;ORAL,"URSO 250",1
TABLET;ORAL,"URSO FORTE",1
TABLET;ORAL,VALCYTE,1
TABLET;ORAL,VALIUM,1
TABLET;ORAL,"VALPIN 50",1
TABLET;ORAL,VALTREX,1
TABLET;ORAL,VALTURNA,1
TABLET;ORAL,VANTIN,1
TABLET;ORAL,"VARDENAFIL HYDROCHLORIDE",1
TABLET;ORAL,VARUBI,1
TABLET;ORAL,VASCOR,1
TABLET;ORAL,VASERETIC,1
TABLET;ORAL,VASOTEC,1
TABLET;ORAL,VEETIDS,1
TABLET;ORAL,VENCLEXTA,1
TABLET;ORAL,VENTOLIN,1
TABLET;ORAL,VERCYTE,1
TABLET;ORAL,VESICARE,1
TABLET;ORAL,VESPRIN,1
TABLET;ORAL,VFEND,1
TABLET;ORAL,VIAGRA,1
TABLET;ORAL,VIBERZI,1
TABLET;ORAL,VIBRA-TABS,1
TABLET;ORAL,"VICODIN ES",1
TABLET;ORAL,"VICODIN HP",1
TABLET;ORAL,VICOPRIN,1
TABLET;ORAL,VICOPROFEN,1
TABLET;ORAL,VIIBRYD,1
TABLET;ORAL,VIMPAT,1
TABLET;ORAL,VIOKACE,1
TABLET;ORAL,VIOXX,1
TABLET;ORAL,VIRAMUNE,1
TABLET;ORAL,VIREAD,1
TABLET;ORAL,VISICOL,1
TABLET;ORAL,VISKEN,1
TABLET;ORAL,VITEKTA,1
TABLET;ORAL,VONTROL,1
TABLET;ORAL,VOTRIENT,1
TABLET;ORAL,VYTORIN,1
TABLET;ORAL,WELCHOL,1
TABLET;ORAL,WELLBUTRIN,1
TABLET;ORAL,WIGRAINE,1
TABLET;ORAL,WINSTROL,1
TABLET;ORAL,WYGESIC,1
TABLET;ORAL,WYTENSIN,1
TABLET;ORAL,XANAX,1
TABLET;ORAL,XARELTO,1
TABLET;ORAL,XELJANZ,1
TABLET;ORAL,XELODA,1
TABLET;ORAL,XENAZINE,1
TABLET;ORAL,XYZAL,1
TABLET;ORAL,YAZ,1
TABLET;ORAL,ZAFIRLUKAST,1
TABLET;ORAL,ZAGAM,1
TABLET;ORAL,ZANAFLEX,1
TABLET;ORAL,"ZANTAC 300",1
TABLET;ORAL,"ZANTAC 75",1
TABLET;ORAL,ZAROXOLYN,1
TABLET;ORAL,ZEBETA,1
TABLET;ORAL,ZELBORAF,1
TABLET;ORAL,ZELNORM,1
TABLET;ORAL,ZEPATIER,1
TABLET;ORAL,ZESTORETIC,1
TABLET;ORAL,ZESTRIL,1
TABLET;ORAL,ZETIA,1
TABLET;ORAL,ZIAC,1
TABLET;ORAL,ZIAGEN,1
TABLET;ORAL,ZOCOR,1
TABLET;ORAL,ZOFRAN,1
TABLET;ORAL,ZOLOFT,1
TABLET;ORAL,ZOMIG,1
TABLET;ORAL,ZONTIVITY,1
TABLET;ORAL,ZORTRESS,1
TABLET;ORAL,ZOVIRAX,1
TABLET;ORAL,ZURAMPIC,1
TABLET;ORAL,ZYDONE,1
TABLET;ORAL,ZYFLO,1
TABLET;ORAL,ZYLOPRIM,1
TABLET;ORAL,ZYPREXA,1
TABLET;ORAL,"ZYRTEC ALLERGY",1
TABLET;ORAL,"ZYRTEC HIVES RELIEF",1
TABLET;ORAL,ZYTIGA,1
TABLET;ORAL,ZYVOX,1
TABLET;ORAL-20,ENOVID,1
TABLET;ORAL-20,ENOVID-E,1
TABLET;ORAL-20,NORINYL,1
TABLET;ORAL-20,OVULEN,1
TABLET;ORAL-21,ALESSE,1
TABLET;ORAL-21,AVIANE-21,1
TABLET;ORAL-21,BALZIVA-21,1
TABLET;ORAL-21,"BREVICON 21-DAY",1
TABLET;ORAL-21,CRYSELLE,1
TABLET;ORAL-21,"DEMULEN 1/35-21",1
TABLET;ORAL-21,"DEMULEN 1/50-21",1
TABLET;ORAL-21,DESOGEN,1
TABLET;ORAL-21,"DESOGESTREL AND ETHINYL ESTRADIOL",1
TABLET;ORAL-21,"ENOVID-E 21",1
TABLET;ORAL-21,ENPRESSE-21,1
TABLET;ORAL-21,"ESTROSTEP 21",1
TABLET;ORAL-21,"GENCEPT 10/11-21",1
TABLET;ORAL-21,"GILDESS 1.5/30",1
TABLET;ORAL-21,"GILDESS 1/20",1
TABLET;ORAL-21,"JUNEL 1.5/30",1
TABLET;ORAL-21,"JUNEL 1/20",1
TABLET;ORAL-21,"LARIN 1.5/30",1
TABLET;ORAL-21,"LARIN 1/20",1
TABLET;ORAL-21,LESSINA-21,1
TABLET;ORAL-21,LEVLITE,1
TABLET;ORAL-21,"LEVONORGESTREL AND ETHINYL ESTRADIOL",1
TABLET;ORAL-21,"LEVORA 0.15/30-21",1
TABLET;ORAL-21,LO/OVRAL,1
TABLET;ORAL-21,"LOESTRIN 21 1.5/30",1
TABLET;ORAL-21,"LOESTRIN 21 1/20",1
TABLET;ORAL-21,LOW-OGESTREL-21,1
TABLET;ORAL-21,"MICROGESTIN 1.5/30",1
TABLET;ORAL-21,"MICROGESTIN 1/20",1
TABLET;ORAL-21,"MODICON 21",1
TABLET;ORAL-21,"NORCEPT-E 1/35 21",1
TABLET;ORAL-21,NORDETTE-21,1
TABLET;ORAL-21,"NORETHIN 1/35E-21",1
TABLET;ORAL-21,"NORETHIN 1/50M-21",1
TABLET;ORAL-21,"NORETHINDRONE AND ETHINYL ESTRADIOL (10/11)",1
TABLET;ORAL-21,"NORETHINDRONE AND ETHINYL ESTRADIOL (7/14)",1
TABLET;ORAL-21,"NORETHINDRONE AND MESTRANOL",1
TABLET;ORAL-21,"NORINYL 1+35 21-DAY",1
TABLET;ORAL-21,"NORINYL 1+50 21-DAY",1
TABLET;ORAL-21,"NORINYL 1+80 21-DAY",1
TABLET;ORAL-21,"NORTREL 0.5/35-21",1
TABLET;ORAL-21,"NORTREL 1/35-21",1
TABLET;ORAL-21,"NORTREL 7/7/7",1
TABLET;ORAL-21,"OGESTREL 0.5/50-21",1
TABLET;ORAL-21,"ORTHO CYCLEN-21",1
TABLET;ORAL-21,"ORTHO TRI-CYCLEN",1
TABLET;ORAL-21,ORTHO-CEPT,1
TABLET;ORAL-21,"ORTHO-NOVUM 1/35-21",1
TABLET;ORAL-21,"ORTHO-NOVUM 1/50 21",1
TABLET;ORAL-21,"ORTHO-NOVUM 10-21",1
TABLET;ORAL-21,"ORTHO-NOVUM 10/11-21",1
TABLET;ORAL-21,"ORTHO-NOVUM 2-21",1
TABLET;ORAL-21,"ORTHO-NOVUM 7/14-21",1
TABLET;ORAL-21,"ORTHO-NOVUM 7/7/7-21",1
TABLET;ORAL-21,OVCON-35,1
TABLET;ORAL-21,OVCON-50,1
TABLET;ORAL-21,OVRAL,1
TABLET;ORAL-21,OVULEN-21,1
TABLET;ORAL-21,PORTIA-21,1
TABLET;ORAL-21,"TRI-LEGEST 21",1
TABLET;ORAL-21,"TRI-NORINYL 21-DAY",1
TABLET;ORAL-21,TRIPHASIL-21,1
TABLET;ORAL-21,TRIVORA-21,1
TABLET;ORAL-21,"ZOVIA 1/35E-21",1
TABLET;ORAL-21,"ZOVIA 1/50E-21",1
TABLET;ORAL-28,ALESSE,1
TABLET;ORAL-28,ALTAVERA,1
TABLET;ORAL-28,"ALYACEN 1/35",1
TABLET;ORAL-28,"ALYACEN 7/7/7",1
TABLET;ORAL-28,ARANELLE,1
TABLET;ORAL-28,AVIANE-28,1
TABLET;ORAL-28,AYUNA,1
TABLET;ORAL-28,BALZIVA-28,1
TABLET;ORAL-28,BEKYREE,1
TABLET;ORAL-28,"BLISOVI FE 1.5/30",1
TABLET;ORAL-28,"BLISOVI FE 1/20",1
TABLET;ORAL-28,"BREVICON 28-DAY",1
TABLET;ORAL-28,BRIELLYN,1
TABLET;ORAL-28,CAMILA,1
TABLET;ORAL-28,CRYSELLE,1
TABLET;ORAL-28,"CYCLAFEM 0.5/35",1
TABLET;ORAL-28,"CYCLAFEM 1/35",1
TABLET;ORAL-28,"CYCLAFEM 7/7/7",1
TABLET;ORAL-28,CYCLESSA,1
TABLET;ORAL-28,"DASETTA 1/35",1
TABLET;ORAL-28,"DASETTA 7/7/7",1
TABLET;ORAL-28,"DEMULEN 1/35-28",1
TABLET;ORAL-28,"DEMULEN 1/50-28",1
TABLET;ORAL-28,DESOGEN,1
TABLET;ORAL-28,ELIFEMME,1
TABLET;ORAL-28,ELINEST,1
TABLET;ORAL-28,EMOQUETTE,1
TABLET;ORAL-28,ENPRESSE-28,1
TABLET;ORAL-28,ENSKYCE,1
TABLET;ORAL-28,ERRIN,1
TABLET;ORAL-28,ESTARYLLA,1
TABLET;ORAL-28,"ESTROSTEP FE",1
TABLET;ORAL-28,"ETHYNODIOL DIACETATE AND ETHINYL ESTRADIOL",1
TABLET;ORAL-28,FALMINA,1
TABLET;ORAL-28,"GENCEPT 10/11-28",1
TABLET;ORAL-28,GILDAGIA,1
TABLET;ORAL-28,"GILDESS FE 1.5/30",1
TABLET;ORAL-28,"GILDESS FE 1/20",1
TABLET;ORAL-28,HEATHER,1
TABLET;ORAL-28,INCASSIA,1
TABLET;ORAL-28,ISIBLOOM,1
TABLET;ORAL-28,JENCYCLA,1
TABLET;ORAL-28,"JUNEL FE 1.5/30",1
TABLET;ORAL-28,"JUNEL FE 1/20",1
TABLET;ORAL-28,KARIVA,1
TABLET;ORAL-28,KELNOR,1
TABLET;ORAL-28,KIMIDESS,1
TABLET;ORAL-28,KURVELO,1
TABLET;ORAL-28,"LARIN FE 1.5/30",1
TABLET;ORAL-28,"LARIN FE 1/20",1
TABLET;ORAL-28,LESSINA-28,1
TABLET;ORAL-28,LEVLITE,1
TABLET;ORAL-28,LEVONEST,1
TABLET;ORAL-28,"LEVORA 0.15/30-28",1
TABLET;ORAL-28,LO/OVRAL-28,1
TABLET;ORAL-28,"LOESTRIN FE 1.5/30",1
TABLET;ORAL-28,"LOESTRIN FE 1/20",1
TABLET;ORAL-28,LOW-OGESTREL-28,1
TABLET;ORAL-28,MARLISSA,1
TABLET;ORAL-28,"MICROGESTIN FE 1.5/30",1
TABLET;ORAL-28,"MICROGESTIN FE 1/20",1
TABLET;ORAL-28,MICRONOR,1
TABLET;ORAL-28,MILI,1
TABLET;ORAL-28,MIRCETTE,1
TABLET;ORAL-28,"MODICON 28",1
TABLET;ORAL-28,MONO-LINYAH,1
TABLET;ORAL-28,MYZILRA,1
TABLET;ORAL-28,NOR-QD,1
TABLET;ORAL-28,"NORCEPT-E 1/35 28",1
TABLET;ORAL-28,NORDETTE-28,1
TABLET;ORAL-28,"NORETHIN 1/35E-28",1
TABLET;ORAL-28,"NORETHIN 1/50M-28",1
TABLET;ORAL-28,"NORETHINDRONE AND ETHINYL ESTRADIOL (10/11)",1
TABLET;ORAL-28,"NORETHINDRONE AND ETHINYL ESTRADIOL (7/14)",1
TABLET;ORAL-28,"NORETHINDRONE AND MESTRANOL",1
TABLET;ORAL-28,"NORGESTREL AND ETHINYL ESTRADIOL",1
TABLET;ORAL-28,"NORINYL 1+35 28-DAY",1
TABLET;ORAL-28,"NORINYL 1+50 28-DAY",1
TABLET;ORAL-28,"NORINYL 1+80 28-DAY",1
TABLET;ORAL-28,"NORQUEST FE",1
TABLET;ORAL-28,"NORTREL 0.5/35-28",1
TABLET;ORAL-28,"NORTREL 1/35-28",1
TABLET;ORAL-28,"NORTREL 7/7/7",1
TABLET;ORAL-28,"OGESTREL 0.5/50-28",1
TABLET;ORAL-28,ORSYTHIA,1
TABLET;ORAL-28,"ORTHO CYCLEN-28",1
TABLET;ORAL-28,"ORTHO TRI-CYCLEN",1
TABLET;ORAL-28,"ORTHO TRI-CYCLEN LO",1
TABLET;ORAL-28,ORTHO-CEPT,1
TABLET;ORAL-28,"ORTHO-NOVUM 1/35-28",1
TABLET;ORAL-28,"ORTHO-NOVUM 1/50 28",1
TABLET;ORAL-28,"ORTHO-NOVUM 10/11-28",1
TABLET;ORAL-28,"ORTHO-NOVUM 7/14-28",1
TABLET;ORAL-28,"ORTHO-NOVUM 7/7/7-28",1
TABLET;ORAL-28,OVCON-35,1
TABLET;ORAL-28,OVCON-50,1
TABLET;ORAL-28,OVRAL-28,1
TABLET;ORAL-28,OVULEN-28,1
TABLET;ORAL-28,PHILITH,1
TABLET;ORAL-28,PIMTREA,1
TABLET;ORAL-28,"PIRMELLA 1/35",1
TABLET;ORAL-28,"PIRMELLA 7/7/7",1
TABLET;ORAL-28,PORTIA-28,1
TABLET;ORAL-28,"PREMPHASE (PREMARIN;CYCRIN 14/14)",1
TABLET;ORAL-28,"PREMPHASE 14/14",1
TABLET;ORAL-28,PREMPRO,1
TABLET;ORAL-28,"PREMPRO (PREMARIN;CYCRIN)",1
TABLET;ORAL-28,PREVIFEM,1
TABLET;ORAL-28,SPRINTEC,1
TABLET;ORAL-28,SYEDA,1
TABLET;ORAL-28,"TRI LO SPRINTEC",1
TABLET;ORAL-28,TRI-ESTARYLLA,1
TABLET;ORAL-28,"TRI-LEGEST FE",1
TABLET;ORAL-28,TRI-LINYAH,1
TABLET;ORAL-28,TRI-LO-ESTARYLLA,1
TABLET;ORAL-28,TRI-MILI,1
TABLET;ORAL-28,"TRI-NORINYL 28-DAY",1
TABLET;ORAL-28,TRI-PREVIFEM,1
TABLET;ORAL-28,TRI-SPRINTEC,1
TABLET;ORAL-28,TRIPHASIL-28,1
TABLET;ORAL-28,TRIVORA-28,1
TABLET;ORAL-28,VELIVET,1
TABLET;ORAL-28,VIENVA,1
TABLET;ORAL-28,VIORELE,1
TABLET;ORAL-28,VOLNEA,1
TABLET;ORAL-28,VYFEMLA,1
TABLET;ORAL-28,WERA,1
TABLET;ORAL-28,YAELA,1
TABLET;ORAL-28,YASMIN,1
TABLET;ORAL-28,"ZOVIA 1/35E-28",1
TABLET;ORAL-28,"ZOVIA 1/50E-28",1
TABLET;SUBLINGUAL,ABSTRAL,1
TABLET;SUBLINGUAL,CIRCANOL,1
TABLET;SUBLINGUAL,EDLUAR,1
TABLET;SUBLINGUAL,ERGOMAR,1
TABLET;SUBLINGUAL,ERGOSTAT,1
TABLET;SUBLINGUAL,HYDERGINE,1
TABLET;SUBLINGUAL,"HYDROGENATED ERGOT ALKALOIDS",1
TABLET;SUBLINGUAL,INTERMEZZO,1
TABLET;SUBLINGUAL,ISORDIL,1
TABLET;SUBLINGUAL,NITROGLYCERIN,1
TABLET;SUBLINGUAL,NITROSTAT,1
TABLET;SUBLINGUAL,SAPHRIS,1
TABLET;SUBLINGUAL,SUBOXONE,1
TABLET;SUBLINGUAL,SUBUTEX,1
TABLET;SUBLINGUAL,WIGRETTES,1
TABLET;SUBLINGUAL,ZUBSOLV,1
TABLET;VAGINAL,ESTRADIOL,1
TABLET;VAGINAL,GYNE-LOTRIMIN,1
TABLET;VAGINAL,"GYNE-LOTRIMIN 3",1
TABLET;VAGINAL,GYNIX,1
TABLET;VAGINAL,MYCELEX-7,1
TABLET;VAGINAL,MYCOSTATIN,1
TABLET;VAGINAL,SULTRIN,1
TABLET;VAGINAL,VAGIFEM,1
TAMPON;VAGINAL,"MONISTAT 5",1
TAPE;TOPICAL,CORDRAN,1
"TREATMENT; MAC",BIAXIN,1
TROCHE/LOZENGE;ORAL,COMMIT,1
TROCHE/LOZENGE;ORAL,FENTANYL,1
TROCHE/LOZENGE;ORAL,MYCELEX,1
TROCHE/LOZENGE;ORAL,NICORETTE,1
TROCHE/LOZENGE;TRANSMUCOSAL,ACTIQ,1
VIAL,ALDURAZYME,1
VIAL,"ALFERON N INJECTION",1
VIAL,AMEVIVE,1
VIAL,AVONEX,1
VIAL,BEXXAR,1
VIAL,"CATHFLO ACTIVASE",1
VIAL,CEA-SCAN,1
VIAL,ELSPAR,1
VIAL,EPREX,1
VIAL,HUMIRA,1
VIAL,INFERGEN,1
VIAL,"INTRON A",1
VIAL,LEUKINE,1
VIAL,MYOBLOC,1
VIAL,MYOSCINT,1
VIAL,NEUMEGA,1
VIAL,NEUPOGEN,1
VIAL,ONCASPAR,1
VIAL,ONTAK,1
VIAL,"ORTHOCLONE OKT3",1
VIAL,PEGINTRON,1
VIAL,PROLEUKIN,1
VIAL,PULMOZYME,1
VIAL,REMICADE,1
VIAL,RETAVASE,1
VIAL,RITUXAN,1
VIAL,SANTYL,1
VIAL,SYLATRON,1
VIAL,SYNAGIS,1
VIAL,TNKASE,1
VIAL,XOLAIR,1
VIAL,ZENAPAX,1
"VIAL; INTRAVENOUS",ARANESP,1
"VIAL; INTRAVENOUS",AVASTIN,1
"VIAL; INTRAVENOUS",CAMPATH,1
"VIAL; INTRAVENOUS",ELITEK,1
"VIAL; INTRAVENOUS",ERBITUX,1
"VIAL; INTRAVENOUS",FABRAZYME,1
"VIAL; INTRAVENOUS",HERCEPTIN,1
"VIAL; INTRAVENOUS",PROSTASCINT,1
"VIAL; INTRAVENOUS",XIGRIS,1
"VIAL; MULTIDOSE",EPOGEN/PROCRIT,1
"VIAL; SINGLE-USE",ACTIMMUNE,1
"VIAL; SINGLE-USE",ACTIVASE,1
"VIAL; SINGLE-USE",ARCALYST,1
"VIAL; SINGLE-USE",BOTOX,1
"VIAL; SINGLE-USE","BOTOX COSMETIC",1
"VIAL; SINGLE-USE",EPOGEN/PROCRIT,1
"VIAL; SINGLE-USE",KADCYLA,1
"VIAL; SINGLE-USE",PERJETA,1
"VIAL; SINGLE-USE",SIMULECT,1
"VIAL; SINGLE-USE",TYSABRI,1
"VIAL; SUBCUTANEOUS",ARANESP,1
"VIAL; SUBCUTANEOUS",BETASERON,1
"VIAL; SUBCUTANEOUS",ENBREL,1
"VIAL; SUBCUTANEOUS",KINERET,1
"VIAL; SUBCUTANEOUS",PEGASYS,1
"VIAL; SUBCUTANEOUS",RAPTIVA,1
"AEROSOL, FOAM;RECTAL",UCERIS,1
"AEROSOL, FOAM;TOPICAL","BETAMETHASONE VALERATE",1
"AEROSOL, FOAM;TOPICAL","CLINDAMYCIN PHOSPHATE",1
"AEROSOL, FOAM;TOPICAL",ECOZA,1
"AEROSOL, FOAM;TOPICAL",ENSTILAR,1
"AEROSOL, FOAM;TOPICAL",EVOCLIN,1
"AEROSOL, FOAM;TOPICAL",EXTINA,1
"AEROSOL, FOAM;TOPICAL",FABIOR,1
"AEROSOL, FOAM;TOPICAL",FINACEA,1
"AEROSOL, FOAM;TOPICAL",KETOCONAZOLE,1
"AEROSOL, FOAM;TOPICAL",LUXIQ,1
"AEROSOL, FOAM;TOPICAL","MEN'S ROGAINE",1
"AEROSOL, FOAM;TOPICAL",MINOXIDIL,1
"AEROSOL, FOAM;TOPICAL",OLUX,1
"AEROSOL, FOAM;TOPICAL","OLUX E",1
"AEROSOL, FOAM;TOPICAL",SORILUX,1
"AEROSOL, FOAM;TOPICAL",VERDESO,1
"AEROSOL, FOAM;TOPICAL","WOMEN'S ROGAINE",1
"AEROSOL, METERED;INHALATION","ADVAIR HFA",1
"AEROSOL, METERED;INHALATION",AEROBID,1
"AEROSOL, METERED;INHALATION","AEROSPAN HFA",1
"AEROSOL, METERED;INHALATION",ALUPENT,1
"AEROSOL, METERED;INHALATION",ALVESCO,1
"AEROSOL, METERED;INHALATION","ASMANEX HFA",1
"AEROSOL, METERED;INHALATION","ATROPINE SULFATE",1
"AEROSOL, METERED;INHALATION",ATROVENT,1
"AEROSOL, METERED;INHALATION","ATROVENT HFA",1
"AEROSOL, METERED;INHALATION",AZMACORT,1
"AEROSOL, METERED;INHALATION",BECLOVENT,1
"AEROSOL, METERED;INHALATION","BEVESPI AEROSPHERE",1
"AEROSOL, METERED;INHALATION",BRICANYL,1
"AEROSOL, METERED;INHALATION","BRONCHO SALINE",1
"AEROSOL, METERED;INHALATION","BRONITIN MIST",1
"AEROSOL, METERED;INHALATION","BRONKAID MIST",1
"AEROSOL, METERED;INHALATION",COMBIVENT,1
"AEROSOL, METERED;INHALATION",DEXACORT,1
"AEROSOL, METERED;INHALATION",DULERA,1
"AEROSOL, METERED;INHALATION",DUO-MEDIHALER,1
"AEROSOL, METERED;INHALATION",EPINEPHRINE,1
"AEROSOL, METERED;INHALATION",FLOVENT,1
"AEROSOL, METERED;INHALATION","FLOVENT HFA",1
"AEROSOL, METERED;INHALATION",INTAL,1
"AEROSOL, METERED;INHALATION","ISOETHARINE MESYLATE",1
"AEROSOL, METERED;INHALATION","ISOPROTERENOL HYDROCHLORIDE",1
"AEROSOL, METERED;INHALATION","MEDIHALER ERGOTAMINE",1
"AEROSOL, METERED;INHALATION",MEDIHALER-EPI,1
"AEROSOL, METERED;INHALATION",MEDIHALER-ISO,1
"AEROSOL, METERED;INHALATION","PRIMATENE MIST",1
"AEROSOL, METERED;INHALATION","PROAIR HFA",1
"AEROSOL, METERED;INHALATION",PROVENTIL,1
"AEROSOL, METERED;INHALATION",PROVENTIL-HFA,1
"AEROSOL, METERED;INHALATION","QVAR 40",1
"AEROSOL, METERED;INHALATION","QVAR 80",1
"AEROSOL, METERED;INHALATION",SEREVENT,1
"AEROSOL, METERED;INHALATION",SYMBICORT,1
"AEROSOL, METERED;INHALATION",TILADE,1
"AEROSOL, METERED;INHALATION",TORNALATE,1
"AEROSOL, METERED;INHALATION",VANCERIL,1
"AEROSOL, METERED;INHALATION","VANCERIL DOUBLE STRENGTH",1
"AEROSOL, METERED;INHALATION",VENTOLIN,1
"AEROSOL, METERED;INHALATION","VENTOLIN HFA",1
"AEROSOL, METERED;INHALATION","XOPENEX HFA",1
"AEROSOL, METERED;INTRAPLEURAL",SCLEROSOL,1
"AEROSOL, METERED;NASAL",BECONASE,1
"AEROSOL, METERED;NASAL",NASACORT,1
"AEROSOL, METERED;NASAL",QNASL,1
"AEROSOL, METERED;NASAL",RHINOCORT,1
"AEROSOL, METERED;NASAL",VANCENASE,1
"AEROSOL, METERED;NASAL",ZETONNA,1
"AEROSOL, METERED;RECTAL",CORTIFOAM,1
"AEROSOL, METERED;SUBLINGUAL",NITROMIST,1
"AEROSOL, METERED;TOPICAL",EPIFOAM,1
"AEROSOL, METERED;TOPICAL",EXIDINE,1
"AEROSOL, METERED;TOPICAL","HYDROCORTISONE ACETATE 1% AND PRAMOXINE HYDROCHLORIDE 1%",1
"AEROSOL, METERED;TOPICAL","PROCTOFOAM HC",1
AEROSOL;NASAL,DEXACORT,1
AEROSOL;SUBLINGUAL,NITROLINGUAL,1
AEROSOL;TOPICAL,DECASPRAY,1
AEROSOL;TOPICAL,"RID MOUSSE",1
AEROSOL;VAGINAL,DELFEN,1
"CAPSULE, CAPSULE, DELAYED REL PELLETS, TABLET;ORAL",PREVPAC,1
"CAPSULE, COATED PELLETS;ORAL","DOXYCYCLINE HYCLATE",1
"CAPSULE, DELAYED REL PELLETS, TABLET;ORAL","PREVACID NAPRAPAC 250 (COPACKAGED)",1
"CAPSULE, DELAYED REL PELLETS, TABLET;ORAL","PREVACID NAPRAPAC 375 (COPACKAGED)",1
"CAPSULE, DELAYED REL PELLETS, TABLET;ORAL","PREVACID NAPRAPAC 500 (COPACKAGED)",1
"CAPSULE, DELAYED REL PELLETS; ORAL",OMEPRAZOLE,1
"CAPSULE, DELAYED REL PELLETS;ORAL",CYMBALTA,1
"CAPSULE, DELAYED REL PELLETS;ORAL",DEPAKOTE,1
"CAPSULE, DELAYED REL PELLETS;ORAL","ERYC SPRINKLES",1
"CAPSULE, DELAYED REL PELLETS;ORAL",NEXIUM,1
"CAPSULE, DELAYED REL PELLETS;ORAL",PREVACID,1
"CAPSULE, DELAYED REL PELLETS;ORAL","PREVACID 24 HR",1
"CAPSULE, DELAYED REL PELLETS;ORAL",PRILOSEC,1
"CAPSULE, DELAYED REL PELLETS;ORAL","PROZAC WEEKLY",1
"CAPSULE, DELAYED REL PELLETS;ORAL","VIDEX EC",1
"CAPSULE, DELAYED RELEASE;ORAL","ACIPHEX SPRINKLE",1
"CAPSULE, DELAYED RELEASE;ORAL",CREON,1
"CAPSULE, DELAYED RELEASE;ORAL",DELZICOL,1
"CAPSULE, DELAYED RELEASE;ORAL",DEXILANT,1
"CAPSULE, DELAYED RELEASE;ORAL","DOXYCYCLINE HYCLATE",1
"CAPSULE, DELAYED RELEASE;ORAL","ESOMEPRAZOLE STRONTIUM",1
"CAPSULE, DELAYED RELEASE;ORAL","NEXIUM 24HR",1
